has_healthy_diet,apple,banana,carrot,spinach,broccoli,orange,strawberry,grapes,gummy_candy
1.000000000000000000e+00,2.253286714892031584e-01,2.166828286594149888e-01,6.614917339241725980e-01,2.507406199113274559e-01,-7.391845378218173668e-01,8.803069520925639324e-01,1.731656594325394316e+00,-5.838034222561183650e-01,-1.835232076445032279e+00
1.000000000000000000e+00,4.993195683537887120e-01,-3.311803940521490519e-01,-1.311028559552965267e-01,5.561777557310120246e-01,-4.563924298255985224e-01,nan,-1.001195169365863696e-01,1.469753937985016190e+00,3.006960411358158489e-02
0.000000000000000000e+00,-1.235673580814960149e+00,-1.195878481141115168e+00,1.392299216596011857e-01,-1.129428000690978928e+00,-1.562303486924160767e+00,6.355359909340105862e-01,6.844984028686446065e-01,-3.681365338938532572e-01,2.936592911517089677e-01
0.000000000000000000e+00,1.881216441955005925e-01,6.024193859690855080e-01,6.047499039397994380e-01,-2.605788587527225975e+00,-2.404989584823943038e-01,5.179041881781331069e-01,-4.104565910390144956e-01,3.620263925982666192e-02,7.506999816780774992e-01
1.000000000000000000e+00,nan,1.507919417234866666e+00,1.126986252281121148e+00,-1.185641529714339948e-01,-1.980461707247786474e-01,-2.850324105201364588e+00,-3.265021968905258976e-01,-1.353268892710526528e+00,2.212295420006226976e-01
1.000000000000000000e+00,1.528707111200017510e-01,6.958557560267777387e-01,1.396670471948191272e+00,-2.626942967196836329e-02,2.280416311923195938e+00,2.324514452199039072e-01,-1.310216393716632899e+00,-5.620718751101198007e-01,-3.727467003078220320e-01
0.000000000000000000e+00,5.921271511533786613e-01,-9.472499002293006676e-01,-2.979758828093960199e-01,-1.610402807960866767e-01,-4.481208076555436293e-01,8.114153816797183838e-01,6.413213884653558017e-01,1.166567135103958819e+00,-3.310251811111995512e-01
1.000000000000000000e+00,1.202527567647901918e+00,-1.363997085977045831e+00,-1.388384300989857101e+00,-1.213801686091213305e+00,9.211692632089450716e-03,1.202378116577755618e+00,-6.021420806396301506e-01,-4.766934049644371285e-01,-2.160179553093375948e-01
1.000000000000000000e+00,5.728281233876547640e-01,nan,-5.334169579165013442e-01,-1.345395263357690441e+00,-5.717211111771210996e-01,1.177461752935332617e+00,9.092600847847667755e-02,-7.398545102479151536e-01,1.236143972728934282e+00
1.000000000000000000e+00,-5.852135020601872961e-01,1.419955579482465646e+00,1.403606977900100583e+00,5.601162637466865213e-02,-1.498549527371687562e+00,2.289500615345755108e+00,3.872760562645461979e-01,-3.238870247205901109e-01,9.561279147750557650e-01
1.000000000000000000e+00,7.023027870213472967e-01,1.310938349886440424e+00,-6.623477886798962988e-01,3.184734127743922838e-01,-1.185870230244936874e+00,6.663343957412340979e-01,-2.294536962718741677e-02,2.810092554868121040e-01,-1.463497238404702083e-01
1.000000000000000000e+00,-2.509888205883611390e-01,-8.682311740147139467e-01,7.904302146842335786e-01,1.489704036741437809e+00,-5.566683589100852592e-01,5.535405049710948600e-01,4.321836246602422937e-01,8.097811348858690098e-03,-1.526595733364716656e+00
0.000000000000000000e+00,-1.301597351110592493e+00,-7.809819511515705415e-01,-2.139004723571931610e+00,1.408030729905614953e+00,3.677032291797135977e-01,-2.996104839912175702e-02,-2.190235819267828621e+00,-1.823870855020400361e+00,-2.341388186958327528e-03
1.000000000000000000e+00,nan,-6.986441958730817969e-01,8.637980144124379756e-01,-4.799024076749608403e-01,nan,1.214683848892931683e+00,-3.459516301665441773e-01,-6.901049080521332035e-01,1.418070554124763794e+00
1.000000000000000000e+00,4.555782111359533981e-02,1.091205090586162996e+00,-6.852488933846869745e-01,1.406674208960975836e+00,2.736272745346109980e-01,4.347876262146586623e-01,1.316293114291746946e-01,-5.054749819965015378e-01,-1.682810494971733600e-03
1.000000000000000000e+00,-4.425902379893662530e-01,9.595460626447855912e-01,-2.030571670686623365e-01,-1.496507227793899553e+00,-1.679423734989283767e+00,-1.726718152320424471e+00,6.179707575539413744e-01,-1.151504311373444223e+00,3.000857758385668261e-01
0.000000000000000000e+00,1.365745174914132776e-01,-6.470859490977713679e-02,4.384052033823694350e-01,1.583035370905261918e-01,-2.709729742780949913e+00,-3.236252408484902032e-01,4.251031340634310318e-01,1.640282810754998488e+00,1.686457616582497598e+00
0.000000000000000000e+00,-1.363150513585256629e+00,-3.497252993127731302e-01,-1.566114813707997877e+00,1.519885075110082973e+00,1.012856208148550818e+00,3.505878868631747136e-01,1.660948612602100860e-01,1.380631100349474227e+00,1.211325194760138890e+00
1.000000000000000000e+00,1.158044696656121086e+00,4.566798597822596117e-01,-3.492282995141625657e-01,7.671248320175574342e-01,nan,-1.906374695919597906e-01,-3.512489188342414748e-01,1.133313269558209768e+00,1.664116108769606583e+00
0.000000000000000000e+00,-7.493957809147662186e-01,-2.633766754479743843e-01,3.509330764546979564e-01,4.865989977486105955e-01,-5.223663592412942647e-01,1.883520630344043933e+00,4.220952655451711832e-01,5.313834084705528760e-01,1.758884081511753905e+00
1.000000000000000000e+00,-4.490616252445900347e-01,-8.843187644227794297e-02,-1.253322229021628820e+00,-1.723504722535782185e-01,nan,7.478493541931720001e-01,4.199967500699922085e-01,-2.770693070385401580e-01,-1.004237078178478321e-01
0.000000000000000000e+00,7.614664151889904975e-01,-1.135796086889897971e+00,2.041678674525232717e-01,nan,-1.782274077407241641e+00,6.849380057020193480e-01,-1.674062463261566824e+00,-1.175944838515325525e-01,-1.163391104095226281e+00
1.000000000000000000e+00,1.431246579290014864e+00,-1.157121054152347561e+00,-1.650189891965382571e+00,1.333521415963156154e-01,-4.137029800208228969e-01,-1.504605228663933092e+00,5.258151991548494220e-01,-1.991499062449679336e+00,-1.036240972583124975e+00
1.000000000000000000e+00,-5.752182704207846609e-01,8.022223921551402404e-01,1.295468367013151934e+00,1.102782247327572795e+00,-1.532737904622327729e-01,-2.427308244795156167e+00,3.908530212185584718e-01,1.470573739224613430e+00,1.233790407813568191e+00
0.000000000000000000e+00,4.629490097437197749e-01,-1.189502764338452589e+00,-5.253070036284149813e-01,1.933814398745674623e+00,-1.416729534664133761e+00,-1.147841228150385806e+00,9.425515511652842182e-01,-4.311592448055278082e-01,-1.181755122204621866e+00
0.000000000000000000e+00,1.527971178723015688e+00,4.610559781451398220e-01,-3.818011643771781483e-01,-1.145774835899515454e+00,2.047406563859937911e+00,-2.445181874660750862e-02,1.397328062469494148e+00,8.936335446094398893e-01,-5.209015616632340917e-01
1.000000000000000000e+00,-5.129411149897811217e-01,1.446314897933919763e+00,1.462517332619977628e+00,-1.876915976120734353e+00,5.497802609821923481e-01,-1.212148047236196458e-01,-1.033323162938506012e+00,2.617460947171973973e-01,-1.349596790986394401e+00
1.000000000000000000e+00,-4.664553546460999955e-01,-7.984737327699675813e-01,-4.997912641559985047e-01,-7.147849366199093835e-02,-1.015566661905486390e+00,1.573179028873297636e+00,4.932832333941252756e-01,1.794563028382054837e+00,-1.600799690780194962e-01
0.000000000000000000e+00,-5.487899622971090796e-01,1.758415614493028079e+00,-5.780597398739850679e-01,-1.782920219891247215e-01,7.200474104973146883e-01,-1.237725808297278407e+00,7.112946847936499895e-01,5.833470661646026345e-01,1.269325318037832551e+00
1.000000000000000000e+00,8.900445030101410415e-01,nan,-1.104219005084101785e-01,-8.626703187070605683e-01,2.109985414083362265e+00,-1.526695615521966864e+00,-1.426513078873807849e+00,5.651280405088312531e-01,1.624986048177349707e+00
1.000000000000000000e+00,1.895508459141650448e-01,9.993036997022058943e-01,-1.995802727471958526e+00,-4.995449621811371421e-01,-1.873947807143259148e+00,7.804109582286599123e-01,-1.547231326589014522e+00,-1.277818846032647171e+00,5.140252049614028040e-01
0.000000000000000000e+00,1.061824352017729511e+00,-1.589681082292166148e-01,5.701725041085097256e-01,5.377881668730921660e-01,-2.154268594424721128e-01,-1.094705482886248804e+00,5.648914068846424552e-01,6.130956907750826357e-01,8.940244030902587680e-01
0.000000000000000000e+00,3.120664240788974531e-01,-1.168499913479326358e+00,6.903401613691800831e-01,-1.381080228341251531e-03,-4.827374443233430346e-01,-2.946358371937122245e-01,-6.902571783903796998e-01,8.888437788544288898e-01,nan
0.000000000000000000e+00,-9.934859348064183360e-01,-3.287728846716947428e-01,1.613750848238999724e+00,1.054280549092848851e+00,-1.640840803247225477e+00,1.351347088752486103e+00,1.349420216983683973e+00,-1.174008326022643045e+00,-2.521458270596445228e+00
0.000000000000000000e+00,nan,nan,1.591261969800202181e+00,-8.708272643612502417e-01,1.751979104662965359e+00,-2.227932395816701217e+00,-3.680506138292876095e-01,-4.172106692157471763e-01,1.152337024924303011e+00
0.000000000000000000e+00,1.298302465939779937e+00,9.542236554333952681e-01,-1.350550048745894571e+00,8.626190317989218537e-01,5.090419685934918226e-01,-1.671234385279590784e+00,-2.067013828801687048e+00,1.037989290020776112e+00,-1.800993009792445365e-01
0.000000000000000000e+00,-1.285182092454875358e+00,-2.081719287087685777e-01,3.640410811132026581e-01,nan,-1.551986153126086343e+00,1.885556903564109987e+00,1.004217968987892062e+00,-3.353774516734672750e-01,-2.950946559022876170e-01
1.000000000000000000e+00,3.594873947131760339e-01,-1.129621395740331602e+00,nan,-1.330732436860765588e+00,-7.053421684516600343e-02,-1.168571499856858820e+00,-1.118083982326714576e+00,nan,5.922589428455412447e-02
0.000000000000000000e+00,2.074064854011676284e-01,-2.011379861081322939e+00,-5.970017585210478650e-01,4.612121187043471959e-01,1.941362659475049657e-01,-2.154029821353705465e+00,2.071379166570812003e-01,3.665588035496893382e-01,1.283761998198699628e+00
1.000000000000000000e+00,-6.552311189383428491e-01,-2.242068720135670823e+00,-9.967707518051553972e-01,-1.097065038868557219e+00,7.367088777799741806e-01,-2.716736588395317842e+00,-4.483564600726220872e-01,1.425795473577254668e+00,nan
0.000000000000000000e+00,8.963168161764238917e-01,-1.641798333551087730e+00,-1.601989513206322657e+00,1.437242457845234300e+00,1.012153657572532200e-01,1.032743622091441271e-01,-1.118152828106996566e+00,1.007817289502314778e-01,-1.145937568340096302e+00
0.000000000000000000e+00,1.186870448905650077e+00,nan,4.839410536653293571e-01,nan,-2.533658330494658273e+00,-1.684464114542341129e+00,1.554861831027136043e+00,-1.029191843271073159e+00,-3.708348816865121855e-01
1.000000000000000000e+00,6.553259745791782942e-01,1.482289799361792504e+00,-1.995869211638379992e-01,-4.046668696660347120e-01,7.162102851068374854e-02,-6.276378166392172497e-01,-5.738192032929551045e-01,4.118801175338736020e-01,1.852915178344863856e-01
1.000000000000000000e+00,2.131605306558583823e+00,4.388488166354295172e-01,1.151145548093827964e+00,-1.071285176723131061e+00,5.251572900302712288e-01,-7.229813466010590606e-01,3.954532632965578887e-01,6.885145981148410588e-01,4.986884400147381657e-02
0.000000000000000000e+00,2.407325721474792957e+00,1.427979769108452590e+00,1.177245332829096602e+00,7.642861923700136062e-01,1.763360817730044161e+00,-1.436969297469215867e+00,1.370283117990576116e+00,-9.912443119995228979e-01,-5.643391190667296220e-01
0.000000000000000000e+00,5.613924440616679945e-01,1.233220165510723554e+00,-1.153576631681962006e+00,-5.125448776777309368e-01,9.753207250131049055e-02,-1.863660046957140159e-01,8.540320612351874896e-01,3.435927615984520234e+00,4.193207085258797706e-01
0.000000000000000000e+00,-7.351964381623161682e-01,-1.296508330638995510e+00,-3.252539135856056252e-01,-9.402498860287901161e-01,4.675497919754231235e-01,nan,-4.631682045249565505e-01,1.984955013783783029e+00,-7.354473192398942594e-01
1.000000000000000000e+00,-1.194310678981742174e-01,6.391626658898175162e-01,8.920548937698284941e-01,1.277576521543199117e+00,4.284964789932389495e-01,1.050912700787996812e+00,-6.651081720279391485e-01,9.180819603503820314e-01,9.047291501563995419e-01
0.000000000000000000e+00,1.512886674753535887e+00,-1.668435992228542553e+00,-9.071831156010672359e-01,8.231409693673019667e-01,-2.651364479881396896e+00,4.920061737883501540e-01,1.059804424931367173e+00,-5.763752475504398953e-01,-4.301900001119119410e-01
0.000000000000000000e+00,-1.074137347239903839e+00,-5.215471197314033303e-01,-4.925685019617576099e-01,-6.828412744655214528e-01,nan,-2.710047848883935240e-01,nan,1.874131899861056549e+00,-3.941851431170101949e-01
0.000000000000000000e+00,nan,-5.768829664763014398e-01,-5.895957758414571703e-01,-1.704370537732622370e+00,-1.571366247811093242e+00,-1.206998279652999662e+00,1.836968347600707596e-01,1.076173655284585307e+00,-1.786664526895517913e+00
0.000000000000000000e+00,-5.490768013488169785e-01,-1.366890709350348398e+00,-2.642770941335498280e-01,1.075769493707150470e+00,-4.468824016079753214e-01,-4.751697219969663183e-02,1.455228396392314050e+00,4.579009305079091985e-01,-7.600918558168020533e-01
1.000000000000000000e+00,1.589152858357252007e-01,-8.275490114022907573e-01,4.204820127359997772e-01,5.153401540727593488e-01,-1.367159700498452590e+00,1.751494173857737202e-01,-1.175732579959196944e-01,5.446773971721118324e-01,8.313470510191334206e-01
1.000000000000000000e+00,4.774496041246050204e-01,-3.031933533797523395e-01,9.333300208640002982e-01,-8.730627763102515315e-01,-1.320521993369499381e+00,-3.195286684560800339e+00,-7.014095173715502451e-02,-8.215464394934351988e-01,3.977544760753508046e-01
0.000000000000000000e+00,nan,nan,4.702699058644852492e-01,-1.029836146348980463e+00,4.092567486128619869e-01,-5.570225950680406379e-01,-3.280830977999758813e-02,nan,9.527970231153130021e-01
0.000000000000000000e+00,9.249241132060717629e-02,-8.140102948787448778e-01,-4.580388623796500247e-01,6.369553630869581040e-01,nan,-1.780665966402056877e-01,-3.858840983614748588e-01,-1.033617833189646035e-01,-1.009282529249377225e+00
0.000000000000000000e+00,-1.851944352212111733e+00,nan,9.641314234886485535e-01,-1.792174957498156473e+00,3.689261609262162733e-01,1.083182914845176592e+00,5.959110467623232044e-01,-4.166701786760664827e-01,-9.434963697507576796e-01
0.000000000000000000e+00,8.097807934998928203e-02,2.477850588468807347e-01,9.580751115589877798e-02,-1.801346301175656694e-01,-1.082651724122757342e+00,4.226882913088517157e-01,4.708544944135238386e-01,2.008221254616718854e-01,1.109936450712573214e-01
1.000000000000000000e+00,1.679249487746105274e+00,-6.243787845733961284e-01,1.281435097456655736e+00,-7.340244692218376166e-01,1.108950572956428182e+00,1.233367550080543662e+00,-2.930512034018825651e-01,1.660963054060833555e+00,4.690358867460891479e-01
1.000000000000000000e+00,-8.772724411405675715e-01,-3.741565943892090074e-01,1.132762306106651407e+00,9.230647018766496847e-01,-1.058040401379290785e+00,-1.392573121904971400e-01,2.035229827765118182e-01,-5.076045890756089030e-01,2.357799723374719214e+00
1.000000000000000000e+00,2.336637434053255302e-01,-6.181219090304932579e-02,1.190851044258089964e+00,-3.652135348388349523e-01,nan,nan,-4.536540462455661560e-01,1.049070418377246794e+00,1.570197720589671109e+00
1.000000000000000000e+00,-7.732957130059930906e-01,-8.898216362186484041e-01,5.674464303704590540e-01,nan,-2.685779177553939689e-01,8.764050247371577562e-01,-5.441021816140120260e-01,-1.965425751535685661e+00,-1.301084435605881273e+00
1.000000000000000000e+00,9.955585720280876044e-03,-1.863423148472884483e+00,-2.971604172973206226e-01,-1.392096516243991999e+00,1.639939006865598348e+00,2.165142594765672612e+00,-1.058197102342068430e+00,2.567586800379180190e-01,-9.604037319968522501e-01
1.000000000000000000e+00,-3.093156020545112517e-01,1.803469327955805612e+00,-4.666885477264853255e-01,-2.860374622371136266e-01,-9.425292672276969208e-01,1.146189377664863285e+00,-3.263266702524026730e+00,-4.427973215316209910e-01,-4.588609413545870902e-02
0.000000000000000000e+00,-6.610773298509143858e-01,8.635455077311673389e-01,1.202027283970474203e+00,-1.412039512879514902e+00,2.093486653770804562e+00,-1.423258824353515584e+00,1.288630681675841716e+00,1.498276985356943036e-01,-5.037010971138146109e-01
0.000000000000000000e+00,-4.093669296758361553e-01,-3.351279066031383203e-02,2.084178618637818614e-01,-9.201543513715253475e-01,-2.339399576783903478e-01,-7.706728229275946473e-01,-1.215049527073872815e+00,-8.173117024578971934e-01,-1.149974632695439425e+00
0.000000000000000000e+00,-4.201549127505186942e-01,4.324749054684154381e-01,1.207103541779623174e-01,1.974344776660650780e+00,-2.210453013719916981e+00,4.693409662141885264e-01,6.420238524352170177e-03,8.156703423719668944e-01,7.164652043104087209e-01
1.000000000000000000e+00,-1.649917501351770288e-01,1.726512848567555714e-01,-7.440692129184846015e-01,6.136799793544541748e-01,-1.878876052122701035e+00,7.768264386493173301e-01,-2.317344423611007037e-02,-4.870620378310888121e-01,-2.325331994467262076e-01
0.000000000000000000e+00,-1.591962345883808083e-01,1.297303760480501333e+00,3.233493663248512284e+00,1.219870824150382171e+00,-5.653257858897562382e-01,6.297818242852790682e-01,6.733291660574839410e-01,-9.251607224472202518e-01,-1.260799297220681625e+00
